crop,location,demand_kg,modal_price,previous_demand,month,quantity_kg,production_cost_per_kg,selling_price_per_kg,transport_cost,other_cost,profit
Onion,Nellore,12.0,32.0,30.0,6,970,16.948765511319095,31.11336711184423,1792.6999302438032,322.2847901803119,11624.678832085268
Onion,Nellore,12.0,32.0,30.0,6,1673,23.492750043842378,32.86307275325443,1925.9473470666196,294.2252758074678,13456.377269972276
Onion,Nellore,12.0,32.0,30.0,6,1422,17.6617943260689,30.11596260119841,1791.8504280992593,480.1150016067349,15437.861857528173
Onion,Nellore,12.0,32.0,30.0,6,1351,20.377819593118055,33.53669661495594,986.1347586801955,337.9803046552737,16453.52779316752
Onion,Nellore,12.0,32.0,30.0,6,1995,17.40636673756586,32.63701897912257,495.77737268396265,794.1872513607162,29095.186597860957
Onion,Nellore,12.0,32.0,30.0,6,708,23.38065132986396,28.38869166083319,1119.5196494176248,750.0413934807758,1676.131511427815
Onion,Nellore,12.0,32.0,30.0,6,1615,15.98289385502533,28.735931928767727,1862.291809241982,291.0649963120415,18442.79968353995
Onion,Nellore,12.0,32.0,30.0,6,1498,23.693533261927044,30.05897297445453,1403.3395127703661,272.66103106378455,7859.428145532023
Onion,Nellore,12.0,32.0,30.0,6,609,14.976925539630434,32.990504586752756,1724.536222655399,291.1284335294647,8954.604983512632
Onion,Nellore,12.0,32.0,30.0,6,1334,23.08185383994103,32.4314102227591,1965.505852336976,138.92386517632244,10367.878497166006
Onion,Nellore,15.0,32.0,12.0,7,370,18.83895529836039,32.73576067273729,848.808049445111,601.9843979305355,3691.0255411438084
Onion,Nellore,15.0,32.0,12.0,7,450,17.824979631583417,32.047772450884594,949.1591683814806,309.1999946813215,5141.8976056227275
Onion,Nellore,15.0,32.0,12.0,7,467,17.00767854023395,28.41990293167648,706.1914061642123,339.4753346045158,4283.842050034933
Onion,Nellore,15.0,32.0,12.0,7,1084,22.686101162263093,32.46396575545745,681.3547165456179,440.072200238842,9477.778302238225
Onion,Nellore,15.0,32.0,12.0,7,983,17.164275289689527,30.354045341010078,959.8725535094499,517.2573686668143,11488.41403827184
Onion,Nellore,15.0,32.0,12.0,7,1425,20.469486248331464,30.935072236851838,1158.2645163143463,348.5921534276688,13406.603363899518
Onion,Nellore,15.0,32.0,12.0,7,974,17.701993790953782,31.89120068622479,1749.0549808674873,752.0884400166367,11319.144095109838
Onion,Nellore,15.0,32.0,12.0,7,838,19.839410485492444,31.404995188698287,2276.450226484877,379.66314921085433,7035.846605590767
Onion,Nellore,15.0,32.0,12.0,7,444,23.449528098879654,27.729497853591493,858.6630982321316,645.991828837381,395.65164402254413
Onion,Nellore,15.0,32.0,12.0,7,1360,15.126346597479465,29.51386495202585,502.7695086393511,509.55490954434214,18554.700543999388
Onion,Nellore,15.0,32.0,12.0,7,1320,15.045448128869387,31.007023228812223,1925.506689692672,122.71041223303087,19021.06202999884
Onion,Nellore,15.0,32.0,12.0,7,129,22.68927101127805,28.627597193873644,2220.8394540813006,652.6446088968366,-2107.439985423305
Onion,Nellore,15.0,32.0,12.0,7,1059,23.407830995052635,32.43993746869793,2463.8478543300585,281.76958726528983,6819.383313995018
Onion,Nellore,15.0,32.0,12.0,7,1858,21.90768738493208,28.736452739120427,617.4802415875267,180.99092272621152,11889.374863768215
Onion,Nellore,15.0,32.0,12.0,7,956,21.043308057087884,30.13074556437778,798.3475772794325,529.7792144276629,7359.463465262041
Onion,Nellore,15.0,32.0,12.0,7,1956,15.7236985858177,31.60808026119274,2275.0358463213956,621.62564675873,28173.189063953447
Onion,Nellore,15.0,32.0,12.0,7,121,18.982563821975052,29.4452422997441,1097.631552430008,664.0001679677525,-495.6476245877061
Onion,Nellore,15.0,32.0,12.0,7,628,19.75018152301736,28.19862919257585,2136.1000957095985,350.8342596701716,2818.6907811029614
Onion,Nellore,15.0,32.0,12.0,7,528,22.472723619867907,28.615927657254808,1138.1808020704798,665.8840172255836,1439.5469124442207
Onion,Nellore,15.0,32.0,12.0,7,1945,21.71408267387946,32.20163614554997,906.6662897708188,242.97273123851724,19248.652481389807
Onion,Nellore,15.0,32.0,12.0,7,1183,15.538980151119171,33.17599630720941,1804.506194037755,472.10050688071186,18587.983411736284
Onion,Nellore,15.0,32.0,12.0,7,125,23.3962458712289,29.19553367651692,849.4987573823436,557.912108000269,-682.4998897216101
Onion,Nellore,15.0,32.0,12.0,7,853,23.723048710735544,30.79800839081296,1872.4572081766808,147.91531679621175,4014.5680821331443
Onion,Nellore,15.0,32.0,12.0,7,483,16.695768436171424,30.478722220077316,2001.8586238075848,130.82826557192507,4524.4797882470375
Onion,Nellore,15.0,32.0,12.0,7,518,15.137309263818446,29.46986371190453,1511.4594347698733,382.2454292932766,5530.558340045442
Onion,Nellore,25.0,32.0,15.0,8,531,14.849144111728979,29.2457731538692,1263.9887766659817,729.4822512472828,5651.138993463193
Onion,Nellore,25.0,32.0,15.0,8,1173,15.416393454846041,29.471345174313946,1208.979537856983,573.0760475728515,14704.402781506014
Onion,Nellore,25.0,32.0,15.0,8,497,17.069755344637024,28.58851997352883,933.6117610328905,489.42960507995554,4301.784654446381
Onion,Nellore,25.0,32.0,15.0,8,1843,22.34210063747756,27.468257386984046,1222.2023269846668,217.74255903656274,8007.5620033192245
Onion,Nellore,25.0,32.0,15.0,8,336,21.21710175683788,27.812665950364142,998.9283346037568,778.07222390205,439.109010519016
Onion,Nellore,25.0,32.0,15.0,8,258,23.597932885626562,28.610854427170683,2249.5998986845593,754.0128799172431,-1710.2790208834194
Onion,Nellore,25.0,32.0,15.0,8,470,18.044320938736035,29.226155263415368,928.5391068984819,163.96187340228644,4162.961152298518
Onion,Nellore,25.0,32.0,15.0,8,1353,19.500422576168948,31.535603655861085,1242.6073884673501,612.0475248301973,14428.945087525914
Onion,Nellore,25.0,32.0,15.0,8,270,22.978508029921265,31.411551896711813,317.7300273526635,760.2223760728995,1198.9694406078843
Onion,Nellore,25.0,32.0,15.0,8,593,15.433096173694645,32.11602034163765,1401.05009490678,403.63939621261227,8088.28454047081
Onion,Nellore,25.0,32.0,15.0,8,1906,19.04659749609028,30.490210832328064,978.6302192768649,501.129540433311,20331.767259159038
Onion,Nellore,25.0,32.0,15.0,8,723,22.88980944437523,30.780194724655086,2122.67389456953,598.9921971026686,2983.0824659701393
Onion,Nellore,25.0,32.0,15.0,8,1219,23.671173214269576,29.72899390382275,1902.4158795472213,342.0642688872975,5140.003272130805
Onion,Nellore,25.0,32.0,15.0,8,825,22.27609747448659,30.019670579278767,591.2901496922002,367.57657638422086,5429.581085377125
Onion,Nellore,25.0,32.0,15.0,8,858,16.952913126068342,33.53812674427935,356.69311728157254,522.4701645507846,13350.95000259269
Onion,Nellore,25.0,32.0,15.0,8,698,18.812647868731894,29.95829697229326,969.8835720476918,238.66686170420272,6571.11264053394
Onion,Nellore,25.0,32.0,15.0,8,813,20.378432671102473,28.625126906387745,975.876117446796,482.520979209687,5246.165316630446
Onion,Nellore,25.0,32.0,15.0,8,129,21.852388584153097,28.03520809034998,1543.9239287370333,409.5765935636914,-1155.916806001328
Onion,Nellore,25.0,32.0,15.0,8,1709,23.02046060973877,27.73841703846005,1164.8285966306823,170.17189460601364,6727.987045447975
Onion,Nellore,25.0,32.0,15.0,8,1148,20.752499353381985,31.05567642858616,658.6420503927496,263.6689831651449,10905.736248776499
Onion,Nellore,25.0,32.0,15.0,8,1646,22.369449436780016,33.26880984185651,970.125182703219,285.1610627921867,16685.06098126051
Onion,Nellore,25.0,32.0,15.0,8,993,22.73673142989057,33.12936830691959,1223.1802421749826,135.43573058835187,8961.27244612648
Onion,Nellore,25.0,32.0,15.0,8,1454,18.43203911118149,27.261996049542194,2187.5012000131255,611.8101411184421,10039.4460472449
Onion,Nellore,25.0,32.0,15.0,8,755,14.508504351254617,32.239180532155345,974.1522099474174,128.18060210646246,12284.327704526171
Onion,Nellore,25.0,32.0,15.0,8,175,17.895482640100795,30.823776100816747,313.7664362582345,143.31999117633268,1805.3649281907246
Onion,Nellore,20.0,32.0,25.0,9,382,19.834287805902385,32.0092988445398,590.3237031727158,459.22815862974517,3601.3023549570316
Onion,Nellore,20.0,32.0,25.0,9,674,14.885501796712598,29.92717592289428,2131.199787254189,663.9541637543393,7342.934410037924
Onion,Nellore,20.0,32.0,25.0,9,352,17.448523966747217,28.860085764756455,492.7008542930821,162.9413714017916,3361.227527204377
Onion,Nellore,20.0,32.0,25.0,9,903,18.720562938491764,29.359707385371067,2215.5146020063667,158.46744027601312,7233.16539324963
Onion,Nellore,20.0,32.0,25.0,9,499,17.587183624682545,31.44189615494222,2215.3945392636792,631.3608527889469,4066.7461605469525
Onion,Nellore,20.0,32.0,25.0,9,896,17.610251318291986,29.725262818041113,1465.8692912465124,212.95715087186818,9176.223861656836
Onion,Nellore,20.0,32.0,25.0,9,717,16.402448330314087,29.096908844001813,2303.7658761335892,483.1903882658081,6314.971923914703
Onion,Nellore,20.0,32.0,25.0,9,380,16.974473930351166,29.51087824858264,1198.6022790986617,575.7880517833416,2989.4433100459555
Onion,Nellore,20.0,32.0,25.0,9,1064,22.342622926330996,30.942967242808844,1042.5714249444018,661.9958462968822,7446.1990814911405
Onion,Nellore,20.0,32.0,25.0,9,1550,20.558443020060018,28.862900082817916,2249.3894393897363,726.9829609866316,9895.536046898378
Onion,Nellore,20.0,32.0,25.0,9,1031,15.572270552873164,27.911277742924877,1725.8310759750714,712.5826311906329,10283.102705777615
Onion,Nellore,20.0,32.0,25.0,9,1458,22.330220971663543,31.50778963783179,2113.570983948569,377.8945135452319,10889.429617779504
Onion,Nellore,20.0,32.0,25.0,9,1015,20.701304250093767,30.624974935554242,480.4521074652359,124.45747248419191,9467.616165792952
Onion,Nellore,20.0,32.0,25.0,9,1423,15.179804494144058,33.55252349112169,643.6433174473184,791.8946957744367,24708.841119477416
Onion,Nellore,20.0,32.0,25.0,9,1270,16.022993073021276,29.451552041026257,1975.6869276700577,454.9576968421867,14623.625264854083
Onion,Nellore,20.0,32.0,25.0,9,514,17.178619407547085,30.193159759903214,1662.6579326063043,387.8333331086438,4638.982475396104
Onion,Nellore,20.0,32.0,25.0,9,229,20.340211939593647,31.45833733388099,1401.5640368406769,551.4028559704859,593.0838224806394
Onion,Nellore,20.0,32.0,25.0,9,522,23.37055717203304,31.61016098398867,2111.2010678960664,489.33348484100816,1700.538637103764
Onion,Nellore,20.0,32.0,25.0,9,103,20.19064478990081,30.551043501776714,857.8850573920122,429.66504114076014,-220.4290312095536
Onion,Nellore,20.0,32.0,25.0,9,1471,16.272086212210713,31.373395596042563,2018.022584049399,654.0244786226633,19541.97904094459
Onion,Nellore,20.0,32.0,25.0,9,1741,22.709398878453154,27.85819258980785,577.1014320345882,785.4060885704309,7601.542330863507
Onion,Nellore,20.0,32.0,25.0,9,1294,23.652702344433347,28.064512935844867,633.9059016724245,722.7036328313445,4352.273370782739
Onion,Nellore,20.0,32.0,25.0,9,281,20.190241153180292,31.56820774104142,1565.7901808840168,400.3436585118662,1231.0747717930935
Onion,Nellore,20.0,32.0,25.0,9,1801,15.776595552104569,27.317671309770223,1320.9467166899103,760.14332818488,18704.38739468105
Onion,Nellore,20.0,32.0,25.0,9,1860,20.403169631562758,31.981300909625787,781.1705555943863,141.9603106029158,20612.19331099993
Onion,Nellore,24.0,32.0,20.0,9,1843,16.438406153154155,27.98084744689209,1843.0432282313182,179.4085719727417,19250.267504154952
Onion,Nellore,24.0,32.0,20.0,9,435,17.676659001120502,30.262581567484943,2343.4910096602443,332.3800533150918,2799.0052533931957
Onion,Nellore,24.0,32.0,20.0,9,687,14.667301512743169,31.185486606674132,2074.8666403360776,689.4109630547208,8583.715556139774
Onion,Nellore,24.0,32.0,20.0,9,1162,20.46120313006321,29.928949483530385,1505.9194460016486,222.2530301274307,9273.348786599778
Onion,Nellore,24.0,32.0,20.0,9,1022,20.48075270632442,32.35536584688677,1175.3451862254506,664.1852306073087,10296.324212821957
Onion,Nellore,24.0,32.0,20.0,9,712,19.9380595325876,30.809085227235993,1400.6127774570728,148.57586013292837,6190.981656999655
Onion,Nellore,24.0,32.0,20.0,9,945,22.46227538115349,28.015908352897576,2060.4539649038743,704.1063322470588,2483.622861147229
Onion,Nellore,24.0,32.0,20.0,9,1273,15.775502003545355,31.774200534413033,945.3775271702217,467.8292151491252,18953.136487475203
Onion,Nellore,24.0,32.0,20.0,9,947,23.946386568565185,31.07508000336605,977.3500404357487,686.271583853239,5087.251058467435
Onion,Nellore,24.0,32.0,20.0,9,247,23.48087658270803,29.09327422397783,302.4466072316123,290.3681915787391,793.4474185832878
Onion,Nellore,24.0,32.0,20.0,9,798,23.273155879628746,29.2852701489311,581.104236137979,409.65657317169314,3806.9063775936047
Onion,Nellore,24.0,32.0,20.0,9,1841,21.396269322726216,29.270594639907145,1763.1231758145884,489.6048999515073,12243.904833164
Onion,Nellore,24.0,32.0,20.0,9,1834,15.612202916234226,32.40598068687529,2333.359404126855,422.4688808834424,28043.960146345413
Onion,Nellore,24.0,32.0,20.0,9,655,20.637965248937277,27.861978335107093,1184.4598771541296,610.25744007361,2937.0112542134884
Onion,Nellore,24.0,32.0,20.0,9,305,15.53489877399445,27.200196600610447,1866.701500937331,349.61732319034394,1341.5970129902034
Onion,Nellore,24.0,32.0,20.0,9,182,15.822887636153517,27.789432026877375,2093.607928399232,726.0830720539551,-641.7799213414446
Onion,Nellore,24.0,32.0,20.0,9,1847,19.831151525887577,30.49255249753532,487.12404807633044,484.2109610798198,18720.272585477236
Onion,Nellore,24.0,32.0,20.0,9,1913,20.79617147019877,33.52854740089065,796.6009924460803,372.9298224037564,23187.504340563733
Onion,Nellore,24.0,32.0,20.0,9,740,17.4232170680534,27.818526939441615,689.1732918127647,791.1353110056822,6212.22070200883
Onion,Nellore,24.0,32.0,20.0,9,1467,18.285360612764723,27.76095895164578,444.78587351926825,723.922744452209,12731.994145167035
Onion,Nellore,24.0,32.0,20.0,9,292,17.47226223899896,30.249352135932156,1000.2690083231641,442.325042715334,2288.316198865994
Onion,Nellore,24.0,32.0,20.0,9,951,20.94904021684895,29.217532381756484,593.061833100583,542.6773795258559,6727.596836200628
Onion,Nellore,24.0,32.0,20.0,9,1798,20.799524014841975,27.96519678561316,1559.8142768542862,279.7204474168306,11044.344917575465
Onion,Nellore,24.0,32.0,20.0,9,1802,22.779450447030378,30.399737548574645,1906.5482169650566,533.4209147560857,11291.788225261633
Onion,Nellore,24.0,32.0,20.0,9,752,20.8675366420047,32.111992515780514,976.565550079004,444.4381425676804,7034.827124432726
Onion,Nellore,1.0,32.0,24.0,9,976,22.559609572830773,28.455972586919458,576.2095377766495,774.4359632320293,4404.204800741874
Onion,Nellore,1.0,32.0,24.0,9,1875,17.109719715964154,29.107684163358865,911.2593590544441,640.0584433989413,20944.8655364117
Onion,Nellore,1.0,32.0,24.0,9,539,14.947458374434746,27.875093935750627,1588.2929045197475,481.04142134402474,4898.661241685488
Onion,Nellore,1.0,32.0,24.0,9,1902,20.52263176171768,32.44843201315616,391.4737116625063,448.6909604836297,21842.707406089845
Onion,Nellore,1.0,32.0,24.0,9,1571,18.232001227305787,31.031008687389892,1736.4892479032528,207.74365684803354,18163.007815040844
Onion,Nellore,1.0,32.0,24.0,9,1990,22.175274434907834,30.932033402237334,1906.4877790659482,355.3757291454591,15164.086836774295
Onion,Nellore,1.0,32.0,24.0,9,366,23.114260158504123,33.57802020024949,1840.9499581443085,639.3130547517928,1349.4731623827029
Onion,Nellore,1.0,32.0,24.0,9,751,17.84276718675448,33.03257081650324,346.0550592188132,321.0412058746472,10740.446260847855
Onion,Nellore,1.0,32.0,24.0,9,1392,21.75866223572762,31.693487706328273,1028.9748812198975,572.9640315449511,12227.338142311262
Onion,Nellore,1.0,32.0,24.0,9,1198,23.334167772978816,31.52707216521185,975.9257160649851,359.0171668999712,8480.156578930219
Onion,Nellore,1.0,32.0,24.0,9,1338,21.984142478974867,29.235088328578144,1575.4085654952225,341.93749550348105,7784.419485770482
Onion,Nellore,1.0,32.0,24.0,9,1020,14.995552930836302,29.37155371078123,1413.0496395030286,213.3461046425496,13037.125051398249
Onion,Nellore,1.0,32.0,24.0,9,897,19.193308281737522,27.880558703028655,551.1079324811906,758.7337820268639,6482.621913390092
Onion,Nellore,1.0,32.0,24.0,9,784,15.50540331259393,32.85295104912783,1212.6164421469744,371.09208799738894,12016.768895298215
Onion,Nellore,1.0,32.0,24.0,9,1682,20.317710502769952,30.127635557567285,1173.2855404554443,418.7681948364253,14908.240206877243
Onion,Nellore,1.0,32.0,24.0,9,316,23.428837947642265,31.35209847142007,2400.0450434893837,206.0026200589743,-102.2973380345702
Onion,Nellore,1.0,32.0,24.0,9,749,16.91971761716414,30.561653880202133,544.6592441440812,707.7185067285528,8965.432510142824
Onion,Nellore,1.0,32.0,24.0,9,772,15.61751061648402,29.707151683598582,657.8537932320673,614.0559735445529,9605.293137035822
Onion,Nellore,1.0,32.0,24.0,9,526,21.102704934494398,28.575465800875,392.3209615759954,354.5517512436147,3183.799502896587
Onion,Nellore,1.0,32.0,24.0,9,288,19.939023479209744,29.411077463830054,2066.6261393579052,478.19522523119474,183.1301829815493
Onion,Nellore,1.0,32.0,24.0,9,1758,20.912562100828925,30.993734021569182,626.392742036937,220.4602227168385,16875.8472719076
Onion,Nellore,1.0,32.0,24.0,9,1536,15.777306787372993,28.169251340386285,1252.0972655520015,516.9758769130707,17264.953690963346
Onion,Nellore,1.0,32.0,24.0,9,1652,19.427168794124263,29.24239033485096,1333.8138184739098,451.7436137788524,14429.188553027736
Onion,Nellore,1.0,32.0,24.0,9,641,15.169792865396287,30.251768817491996,1686.2048790956594,680.0570342828024,7301.284671914886
Onion,Nellore,1.0,32.0,24.0,9,1653,17.346933909206577,28.449261853260047,1792.6805710312788,326.1697911664361,16233.297729322669
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1981,28.168718845492652,33.64636677649195,1888.5453412483275,128.19986314459894,8834.47534691669
Spinach,Visakhapatnam,8.0,38.0,5.0,5,697,22.452512784940225,35.51218585679608,2490.4032339085784,107.34554879796111,6504.843348376991
Spinach,Visakhapatnam,8.0,38.0,5.0,5,132,18.80020541571301,38.273032099187745,1659.4494316618557,339.29309984866444,571.670590708145
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1369,18.081906385325958,38.489339522442584,916.7364556131075,192.52576042771022,26828.513748671845
Spinach,Visakhapatnam,8.0,38.0,5.0,5,370,24.058303446628933,32.483237469905866,556.2096470597676,188.96736815290745,2372.0485733997903
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1258,27.38739734766169,35.212436781199116,775.9321107878195,409.80414215297077,8658.163354449287
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1730,26.453558463075133,38.580190163221424,1593.6010195451825,347.17202225687265,19038.299799451037
Spinach,Visakhapatnam,8.0,38.0,5.0,5,704,17.87644288184816,33.95812490490887,2357.831954875658,426.2814048609423,8537.390784498142
Spinach,Visakhapatnam,8.0,38.0,5.0,5,602,23.923618122682463,35.447472118439066,2407.4808918375024,478.7796774151913,4051.0995361927853
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1535,21.83242431069582,32.40891488458921,1352.338059675223,114.71477470835201,14767.860196542773
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1785,17.77929290982584,36.89313082983226,1980.1229925707053,466.38095964540577,31671.69673499534
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1453,23.290178711700072,35.14094162738922,1675.7259113493126,108.63873224226181,15434.793872904753
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1510,19.20283318208267,33.83743401360235,1150.7555254967515,135.80514393427833,20811.686586163687
Spinach,Visakhapatnam,8.0,38.0,5.0,5,722,26.844785878311583,39.53835632557449,2243.8424024144188,289.43399628551765,6631.481464223878
Spinach,Visakhapatnam,8.0,38.0,5.0,5,221,18.75672429359375,36.14329525273844,436.49111730441945,149.80897521453682,3256.1320894520204
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1978,23.03312320748426,39.85882311666797,744.0520378002678,280.6727504123279,32256.50963215279
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1116,27.55999031005269,38.21136545788423,2109.146045205064,731.9346515751561,9045.853968199779
Spinach,Visakhapatnam,8.0,38.0,5.0,5,212,24.45952286827268,32.64644720040988,2381.1359576603186,689.5157636552667,-1335.0237629024978
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1051,22.247847687303558,39.420651764356656,2464.8693314140864,657.5390725307066,14926.20868103801
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1617,23.011603250789367,34.16844056294984,1087.9073763641177,792.6537333690258,16160.044824030338
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1064,27.918379604335815,33.38342981825168,1140.7068446316525,488.312262297648,4185.794320677178
Spinach,Visakhapatnam,8.0,38.0,5.0,5,757,24.76524386590523,33.591031717474024,421.91495457293775,331.80254241490485,5927.403906649732
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1795,22.68194246676517,35.457366804499884,352.8110986587555,334.76012435222367,22244.315463222832
Spinach,Visakhapatnam,8.0,38.0,5.0,5,913,28.369355852321057,32.614853475027346,2429.166022826667,484.9049248550787,962.0683818490943
Spinach,Visakhapatnam,8.0,38.0,5.0,5,1915,20.69514667323374,35.28791818415451,821.2327865727916,167.8759696757973,26956.048687164686
Spinach,Visakhapatnam,10.0,38.0,8.0,6,1241,24.139831911710353,33.879153999308855,1592.933440232601,178.65513736428994,10314.910133112848
Spinach,Visakhapatnam,10.0,38.0,8.0,6,274,27.61575083367982,32.85278560311788,917.3217891234151,344.95649749949985,172.6692402031149
Spinach,Visakhapatnam,10.0,38.0,8.0,6,1838,26.718807501455146,34.769413237490475,1812.0502376815386,773.131064932316,12211.83204021908
Spinach,Visakhapatnam,10.0,38.0,8.0,6,656,19.66109433311614,35.33492760951409,1201.280312443542,784.7544679685908,8295.999848904925
Spinach,Visakhapatnam,10.0,38.0,8.0,6,1786,17.290104273784166,33.780278582422916,2083.030077874025,290.85545311873926,27077.565784236045
Spinach,Visakhapatnam,10.0,38.0,8.0,6,798,21.342170453755365,36.266320894000366,449.5412596026881,226.85789273479668,11233.07289897803
Spinach,Visakhapatnam,10.0,38.0,8.0,6,1160,24.989376304653092,33.3639040630854,1214.800849640504,484.01189053828193,8015.639459602695
Spinach,Visakhapatnam,10.0,38.0,8.0,6,1968,24.152157295670904,36.62099714259505,430.189558099792,542.9618274630548,23565.525433183866
Spinach,Visakhapatnam,10.0,38.0,8.0,6,518,21.614411016796012,33.3108744716957,649.2208794234809,764.4911743719318,4645.056015842623
Spinach,Visakhapatnam,10.0,38.0,8.0,6,184,22.048194807322908,33.26953332674242,1199.9873269967277,348.0640280902947,516.6749324861676
Spinach,Visakhapatnam,10.0,38.0,8.0,6,726,24.72909694114348,35.97689930294092,1220.4569734323336,350.46787453491515,6594.979666697691
Spinach,Visakhapatnam,10.0,38.0,8.0,6,590,21.088339979661743,34.15289472659737,1742.9872888164791,239.16984265618206,5725.930169219357
Spinach,Visakhapatnam,10.0,38.0,8.0,6,1982,23.60127110153785,33.89681466613387,1932.997062955031,117.63936637474875,18355.130915699527
Spinach,Visakhapatnam,10.0,38.0,8.0,6,781,22.492513538110437,32.62919607673277,1838.5468257558148,331.39270161440356,5746.809535293825
Spinach,Visakhapatnam,10.0,38.0,8.0,6,344,23.56825676337924,38.35145143186854,1917.0554096176115,527.0755454253642,2641.288010917342
Spinach,Visakhapatnam,10.0,38.0,8.0,6,1712,22.12214642255214,34.711521628395694,2306.311085239193,142.65010520450397,19104.049161960458
Spinach,Visakhapatnam,10.0,38.0,8.0,6,127,22.956269549454476,34.49020239729242,314.2215871373632,447.3674553305697,703.2204292074862
Spinach,Visakhapatnam,10.0,38.0,8.0,6,348,19.865392233241607,32.99394689933949,1001.1171287791519,173.27317937487334,3394.3467156480383
Spinach,Visakhapatnam,10.0,38.0,8.0,6,870,19.088265645071097,35.88453612970453,501.12838199770397,537.9773385829469,13573.649601050438
Spinach,Visakhapatnam,10.0,38.0,8.0,6,1364,21.222776881187908,33.25285265417744,857.9480958913581,549.4605551466793,15001.614703319683
Spinach,Visakhapatnam,10.0,38.0,8.0,6,252,17.35723543344096,38.84865312371316,1569.6575812533943,723.4609188232897,3122.7187578719113
Spinach,Visakhapatnam,10.0,38.0,8.0,6,1861,24.24744015362737,38.44380110551057,1645.6221226579833,307.02329381651447,24466.782314980148
Spinach,Visakhapatnam,10.0,38.0,8.0,6,940,23.622201786433152,33.67396714427409,891.3547530664359,239.05120382818404,8318.253479475858
Spinach,Visakhapatnam,10.0,38.0,8.0,6,1562,21.48595137218487,35.61356337233645,1606.9088242469845,512.7574466060834,19947.663673383693
Spinach,Visakhapatnam,10.0,38.0,8.0,6,1193,24.115796889957522,32.919969434646376,493.13412152795195,220.28062225036092,9789.963102035486
Spinach,Visakhapatnam,8.0,38.0,10.0,6,641,25.249854688640976,36.7002301138115,332.1397936395423,352.26284465421946,6655.288009240547
Spinach,Visakhapatnam,8.0,38.0,10.0,6,578,17.258028349406608,37.235279033798335,1771.5283682895079,659.0590462496456,9116.263481039263
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1511,20.132373701256302,34.829134604102045,1526.2909214912117,594.9107059908135,20085.604096717892
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1384,23.536333283841486,37.33900674829592,1793.9465298904022,752.2182823215558,16556.735262592978
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1037,25.489464670492673,33.88383675949932,592.4416939575618,546.9421493593949,7565.580012982937
Spinach,Visakhapatnam,8.0,38.0,10.0,6,290,19.73432172276926,39.12013145272424,863.6213317665809,254.45574173522394,4503.80774818514
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1632,17.380645015790122,33.89186384827229,1215.7781175133962,349.5999281655734,25380.931088931924
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1631,25.74166079952787,38.076042141711945,987.7156547982603,387.477843107198,18742.182471196764
Spinach,Visakhapatnam,8.0,38.0,10.0,6,890,24.17223227421042,38.4085397936894,484.1948632597665,370.15765765584916,11815.961171420677
Spinach,Visakhapatnam,8.0,38.0,10.0,6,278,27.20368566759518,33.450420901600886,634.1495791405866,329.99070492005893,772.452110992941
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1306,18.590177488923235,37.40498733025486,1904.4815610498536,502.54240142117027,22165.11769030808
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1229,25.37766835652886,35.08890669325473,623.8995637031373,244.60671135524657,11066.605640777707
Spinach,Visakhapatnam,8.0,38.0,10.0,6,951,25.595448066675516,34.06490765085021,1191.7157934232973,288.41309969414044,6574.327171432695
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1490,27.605252667744566,38.47178984366597,2115.4650167711884,656.5406123242918,13419.13476302741
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1615,27.325746298754286,38.73054400002976,702.189454786297,769.4043170593529,16947.15451571424
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1642,17.391495709622976,38.288573015291085,2287.1458312092873,287.1906949304754,31738.66440976727
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1814,19.933353958572656,34.70876392543134,2079.417911681705,712.8420552771275,24010.333712922824
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1826,27.658739301481532,38.921995879076086,2027.1840459274654,291.5889203748597,18247.933544385334
Spinach,Visakhapatnam,8.0,38.0,10.0,6,617,24.96968045466831,39.482182890812325,1801.5890532877456,332.13179437548376,6820.493155437627
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1972,24.730669620344532,34.05772745520126,835.8564769021903,314.23301636014,17242.868557075126
